"","prov_str","district_str","division_str","division","year","secondhalf","joined","constituency_1996","constituency_1988","hqs","alignedprovince","unalignedprovince","misalignedprovince","elf","lpop","lsqkm","cabinet","cabinet_9397","cabinet_9802","laggedvoteshare","total_dos","kalofficer","kikofficer","luoofficer","luhyaofficer","kamaofficer","gemaofficer","total_dos_9298_kal_p","total_dos_9298_kik_p","total_dos_9298_luo_p","total_dos_9298_luhya_p","total_dos_9298_miji_p","total_dos_9298_gema_p","total_dos_9298_kamatusa_p","total_dos_kal_9202_p","total_dos_kik_9202_p","avg_drop_indicator","cabinet_9397_p","cabinet_9802_p","unaligneddivision","stronghold","weakhold","mijiofficer","bef97","electionyear","moi_1997_vs","vs_byelection","before1998","rvdummy"
"5443","RV","KAJIADO","CENTRAL","Kajiado_Central",2001,0,NA,"KAJIADO CENTRAL","Kajiado_Central",0,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,4,0,0,0,0,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,2,0,0,1,1,0,0,0,0,0.618878,0.618878,0,1
"5444","RV","KAJIADO","CENTRAL","Kajiado_Central",1996,1,NA,"KAJIADO CENTRAL","Kajiado_Central",0,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,6,0,0,1,0,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,13,0,0,1,1,0,0,1,0,0.618878,0.8349476,1,1
"5445","RV","KAJIADO","CENTRAL","Mashuria_Nashulu",1998,0,1989,"KAJIADO CENTRAL","Kajiado_Central",0,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,3,0,1,0,0,0,1,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,1,0,0,1,1,0,0,0,0,0.618878,0.618878,0,1
"5446","RV","KAJIADO","CENTRAL","Mashuria_Nashulu",1999,0,1996,"KAJIADO CENTRAL","Kajiado_Central",0,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,4,0,0,0,0,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,4,0,0,1,1,0,0,0,0,0.618878,0.618878,0,1
"5447","RV","KAJIADO","CENTRAL","Kajiado_DO2",1997,1,1996,"KAJIADO CENTRAL","Kajiado_Central",1,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,5,0,0,0,0,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,9,0,0,1,1,0,0,1,1,0.618878,0.8349476,1,1
"5448","RV","KAJIADO","CENTRAL","Kajiado_Central",2000,0,NA,"KAJIADO CENTRAL","Kajiado_Central",0,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,4,0,0,0,0,0,1,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,3,0,0,1,1,0,0,0,0,0.618878,0.618878,0,1
"5449","RV","KAJIADO","CENTRAL","Kajiado_Central",2001,1,NA,"KAJIADO CENTRAL","Kajiado_Central",0,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,3,0,0,0,0,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,7,0,0,1,1,0,0,0,0,0.618878,0.618878,0,1
"5450","RV","KAJIADO","CENTRAL","Kajiado_DO1",1996,0,1982,"KAJIADO CENTRAL","Kajiado_Central",1,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,7,0,0,0,1,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,3,0,0,1,1,0,0,1,0,0.618878,0.8349476,1,1
"5451","RV","KAJIADO","CENTRAL","Kajiado_DO1",2001,1,1988,"KAJIADO CENTRAL","Kajiado_Central",1,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,3,0,0,0,0,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,5,0,0,1,1,0,0,0,0,0.618878,0.618878,0,1
"5452","RV","KAJIADO","CENTRAL","Kajiado_Central",2000,1,NA,"KAJIADO CENTRAL","Kajiado_Central",0,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,5,0,1,0,0,0,1,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,5,0,0,1,1,0,0,0,0,0.618878,0.618878,0,1
"5453","RV","KAJIADO","CENTRAL","Kajiado_DO1",1997,1,1992,"KAJIADO CENTRAL","Kajiado_Central",1,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,5,0,1,0,0,0,1,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,6,0,0,1,1,0,0,1,1,0.618878,0.8349476,1,1
"5454","RV","KAJIADO","CENTRAL","Isinya",2001,0,1990,"KAJIADO CENTRAL","Kajiado_Central",0,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,4,0,1,0,0,0,1,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,1,0,0,1,1,0,0,0,0,0.618878,0.618878,0,1
"5455","RV","KAJIADO","CENTRAL","Kajiado_DOHQ_Ngong_DO2",1996,1,1990,"KAJIADO NORTH","Kajiado_North",1,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.47595447,6,0,0,1,0,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,9,0,0,1,0,0,0,1,0,0.49326873,0.47595447,1,1
"5456","RV","KAJIADO","CENTRAL","Kajiado_DO1",1999,1,NA,"KAJIADO CENTRAL","Kajiado_Central",1,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,3,0,0,0,0,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,6,0,0,1,1,0,0,0,0,0.618878,0.618878,0,1
"5457","RV","KAJIADO","CENTRAL","Kajiado_DO1",2002,0,1988,"KAJIADO CENTRAL","Kajiado_Central",1,1,0,0,0.4111573,4.948628,3.956793,0,0,0,0.8349476,4,0,0,0,0,0,0,0,0.083333336,0.16666667,0.33333334,0,0.083333336,0,0.030303031,0.18181819,4,0,0,1,1,0,0,0,1,0.618878,0.618878,0,1
"5458","RV","KAJIADO","LOITOKITOK","Namanga",1999,0,NA,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,1,0,0,0,1,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,1,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5459","RV","KAJIADO","LOITOKITOK","Loitokitok",1997,1,1977,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,1,1,0,0.60426253,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,3,0.4,0,1,0,0,0,1,1,0.43084338,0.60426253,1,1
"5460","RV","KAJIADO","LOITOKITOK","Loitokitok",2001,1,1992,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,4,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5461","RV","KAJIADO","LOITOKITOK","Loitokitok",1996,1,1977,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,1,1,0,0.60426253,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,3,0.4,0,1,0,0,0,1,0,0.43084338,0.60426253,1,1
"5462","RV","KAJIADO","LOITOKITOK","Namanga",2002,1,NA,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,0,1,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,3,0.4,0,1,0,0,0,0,1,0.43084338,0.43084338,0,1
"5463","RV","KAJIADO","LOITOKITOK","Namanga",1997,0,1982,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,1,1,0,0.60426253,2,1,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,2,0.4,0,1,0,0,0,1,1,0.43084338,0.60426253,1,1
"5464","RV","KAJIADO","LOITOKITOK","Namanga",2002,0,1990,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,0,1,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,2,0.4,0,1,0,0,0,0,1,0.43084338,0.43084338,0,1
"5465","RV","KAJIADO","LOITOKITOK","Loitokitok",2002,1,1992,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,4,0.4,0,1,0,0,0,0,1,0.43084338,0.43084338,0,1
"5466","RV","KAJIADO","LOITOKITOK","Namanga",2001,1,1985,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,1,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,3,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5467","RV","KAJIADO","LOITOKITOK","Namanga",2000,0,NA,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,1,0,0,0,1,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,1,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5468","RV","KAJIADO","LOITOKITOK","Namanga",1996,1,1982,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,1,1,0,0.60426253,2,1,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,4,0.4,0,1,0,0,0,1,0,0.43084338,0.60426253,1,1
"5469","RV","KAJIADO","LOITOKITOK","Loitokitok",1996,0,1977,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,1,1,0,0.60426253,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,2,0.4,0,1,0,0,0,1,0,0.43084338,0.60426253,1,1
"5470","RV","KAJIADO","LOITOKITOK","Namanga",2001,0,NA,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,1,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,1,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5471","RV","KAJIADO","LOITOKITOK","Loitokitok",2000,0,NA,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,1,0,0,0,1,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,2,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5472","RV","KAJIADO","LOITOKITOK","Namanga",1996,0,1982,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,1,1,0,0.60426253,2,1,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,1,0.4,0,1,0,0,0,1,0,0.43084338,0.60426253,1,1
"5473","RV","KAJIADO","LOITOKITOK","Loitokitok",1999,0,1976,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,1,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,2,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5474","RV","KAJIADO","LOITOKITOK","Loitokitok",2001,0,1992,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,2,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5475","RV","KAJIADO","LOITOKITOK","Namanga",1998,0,NA,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,1,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5476","RV","KAJIADO","LOITOKITOK","Namanga",1999,1,NA,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,1,0,0,0,1,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,3,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5477","RV","KAJIADO","LOITOKITOK","Loitokitok",1997,0,1977,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,1,1,0,0.60426253,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,1,0.4,0,1,0,0,0,1,1,0.43084338,0.60426253,1,1
"5478","RV","KAJIADO","LOITOKITOK","Loitokitok",1999,1,1976,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,1,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,4,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5479","RV","KAJIADO","LOITOKITOK","Loitokitok",2002,0,1992,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,1,0.4,0,1,0,0,0,0,1,0.43084338,0.43084338,0,1
"5480","RV","KAJIADO","LOITOKITOK","Loitokitok",2000,1,1992,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,4,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5481","RV","KAJIADO","LOITOKITOK","Namanga",2000,1,NA,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,1,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,3,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5482","RV","KAJIADO","LOITOKITOK","Loitokitok",1998,1,1976,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,1,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,3,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5483","RV","KAJIADO","LOITOKITOK","Namanga",1998,1,NA,"KAJIADO SOUTH","Kajiado_South",0,1,0,0,0.6451876,4.872686,3.80679,0,1,0,0.60426253,2,0,1,0,0,0,1,0.5,0,0,0,0,0,0.5,0.42857143,0.2857143,2,0.4,0,1,0,0,0,0,0,0.43084338,0.43084338,0,1
"5484","RV","KAJIADO","MAGADI","Magadi",2002,1,1975,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.71428573,2,0.4,1,1,0,0,0,0,1,0.49326873,0.49326873,0,1
"5485","RV","KAJIADO","MAGADI","Magadi",2002,0,1975,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.71428573,1,0.4,1,1,0,0,0,0,1,0.49326873,0.49326873,0,1
"5486","RV","KAJIADO","MAGADI","Magadi",1997,0,1984,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.71428573,1,0.4,1,1,0,0,0,1,1,0.49326873,0.47595447,1,1
"5487","RV","KAJIADO","MAGADI","Magadi",2001,1,1975,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.71428573,2,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5488","RV","KAJIADO","MAGADI","Magadi",1996,0,1984,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.71428573,1,0.4,1,1,0,0,0,1,0,0.49326873,0.47595447,1,1
"5489","RV","KAJIADO","MAGADI","Magadi",1998,0,1984,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.71428573,1,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5490","RV","KAJIADO","MAGADI","Magadi",1996,1,1984,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.71428573,2,0.4,1,1,0,0,0,1,0,0.49326873,0.47595447,1,1
"5491","RV","KAJIADO","MAGADI","Magadi",1998,1,1984,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.71428573,2,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5492","RV","KAJIADO","MAGADI","Magadi",2001,0,1975,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.71428573,1,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5493","RV","KAJIADO","MAGADI","Magadi",1997,1,1984,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.71428573,2,0.4,1,1,0,0,0,1,1,0.49326873,0.47595447,1,1
"5494","RV","KAJIADO","MAGADI","Magadi",2000,1,1975,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.71428573,2,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5495","RV","KAJIADO","MAGADI","Magadi",2000,0,NA,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.71428573,1,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5496","RV","KAJIADO","MAGADI","Magadi",1999,0,1984,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.5175971,4.162206,3.429591,1,1,0,0.47595447,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.71428573,1,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5497","RV","KAJIADO","NGONG","Ngong",2002,0,1978,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0.4,1,1,0,0,0,0,1,0.49326873,0.49326873,0,1
"5498","RV","KAJIADO","NGONG","Ngong",2002,1,1984,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0.4,1,1,0,0,0,0,1,0.49326873,0.49326873,0,1
"5499","RV","KAJIADO","NGONG","Ngong",1999,0,1975,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,1,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5500","RV","KAJIADO","NGONG","Ngong",1996,1,1986,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,2,0.4,1,1,0,0,0,1,0,0.49326873,0.47595447,1,1
"5501","RV","KAJIADO","NGONG","Ngong",2000,1,1978,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,2,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5502","RV","KAJIADO","NGONG","Ngong",1997,1,1986,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,2,0.4,1,1,0,0,0,1,1,0.49326873,0.47595447,1,1
"5503","RV","KAJIADO","NGONG","Ngong",1997,0,1986,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,1,0.4,1,1,0,0,0,1,1,0.49326873,0.47595447,1,1
"5504","RV","KAJIADO","NGONG","Ngong",2001,1,1978,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,2,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5505","RV","KAJIADO","NGONG","Ngong",1999,1,1978,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,2,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5506","RV","KAJIADO","NGONG","Ngong",2000,0,1978,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,1,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5507","RV","KAJIADO","NGONG","Ngong",1996,0,1986,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,1,0.4,1,1,0,0,0,1,0,0.49326873,0.47595447,1,1
"5508","RV","KAJIADO","NGONG","Ngong",1998,1,1975,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,1,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5509","RV","KAJIADO","NGONG","Ngong",2001,0,1978,"KAJIADO NORTH","Kajiado_North",0,1,0,0,0.6874844,4.906852,3.556905,1,1,0,0.47595447,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.85714287,0,1,0.4,1,1,0,0,0,0,0,0.49326873,0.49326873,0,1
"5510","RV","KERICHO","BELGUT","Belgut",1996,1,1987,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,1,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.23529412,0.11764706,2,0,0,0,1,0,0,1,0,0.9484156,0.9953331,1,1
"5511","RV","KERICHO","BELGUT","Sigowet",2002,1,NA,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.29411766,0.11764706,4,0,0,0,1,0,1,0,1,0.9484156,0.9484156,0,1
"5512","RV","KERICHO","BELGUT","Soin",2000,1,1996,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,3,1,0,0,0,1,0,0,0,0,0,0,0.5,0,0.23529412,0.11764706,3,0,0,0,1,0,0,0,0,0.9484156,0.9484156,0,1
"5513","RV","KERICHO","BELGUT","Belgut",1999,1,1995,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,3,1,0,0,0,1,0,0,0,0,0,0,0.5,0,0.23529412,0.11764706,6,0,0,0,1,0,0,0,0,0.9484156,0.9484156,0,1
"5514","RV","KERICHO","BELGUT","Sigowet",1998,0,1994,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.23529412,0.11764706,2,0,0,0,1,0,1,0,0,0.9484156,0.9484156,0,1
"5515","RV","KERICHO","BELGUT","Belgut",2001,0,NA,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,3,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.23529412,0.11764706,1,0,0,0,1,0,0,0,0,0.9484156,0.9484156,0,1
"5516","RV","KERICHO","BELGUT","Soin",1998,1,1980,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.23529412,0.11764706,5,0,0,0,1,0,0,0,0,0.9484156,0.9484156,0,1
"5517","RV","KERICHO","BELGUT","Belgut",1998,0,1990,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.23529412,0.11764706,1,0,0,0,1,0,0,0,0,0.9484156,0.9484156,0,1
"5518","RV","KERICHO","BELGUT","Soin",1999,0,1980,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.23529412,0.11764706,2,0,0,0,1,0,0,0,0,0.9484156,0.9484156,0,1
"5519","RV","KERICHO","BELGUT","Belgut",1996,0,1987,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,1,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.23529412,0.11764706,1,0,0,0,1,0,0,1,0,0.9484156,0.9953331,1,1
"5520","RV","KERICHO","BELGUT","Belgut",2002,1,NA,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,3,1,0,0,0,1,0,0,0,0,0,0,0.5,0,0.29411766,0.11764706,3,0,0,0,1,0,0,0,1,0.9484156,0.9484156,0,1
"5521","RV","KERICHO","BELGUT","Sigowet",1999,0,1994,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.23529412,0.11764706,3,0,0,0,1,0,1,0,0,0.9484156,0.9484156,0,1
"5522","RV","KERICHO","BELGUT","Sigowet",1999,1,1994,"BELGUT","Belgut",0,1,0,0,0.4402598,5.384927,3.03583,0,0,0,0.9953331,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.23529412,0.11764706,5,0,0,0,1,0,1,0,0,0.9484156,0.9484156,0,1
